infrared_value,mq2_value,humidity,temperature,label
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,393,69.0,28.5,0
1,394,69.0,28.5,0
1,393,69.0,28.5,0
1,393,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,395,69.0,28.5,0
1,394,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,394,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,394,69.0,28.5,0
1,394,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,395,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,0
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,394,69.0,28.5,1
1,394,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,394,69.0,28.5,1
1,394,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,395,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,397,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,396,69.0,28.5,1
1,397,69.0,28.5,1
1,398,69.0,28.5,1
1,400,69.0,28.5,1
1,402,69.0,28.5,1
0,403,69.0,28.5,1
0,446,-1.0,-1.0,1
0,495,-1.0,-1.0,1
0,488,-1.0,-1.0,1
1,713,-1.0,-1.0,1
1,780,71.0,28.9,1
1,777,71.0,28.9,1
1,770,71.0,28.9,1
1,764,71.0,28.9,1
0,762,70.0,28.9,1
0,733,70.0,28.9,1
1,751,70.0,28.9,1
0,755,70.0,28.9,1
1,734,-1.0,-1.0,1
1,746,-1.0,-1.0,1
1,741,-1.0,-1.0,1
1,743,-1.0,-1.0,1
1,749,71.0,29.8,1
1,750,71.0,29.8,1
1,749,71.0,29.8,1
1,745,71.0,29.8,1
1,736,70.0,30.1,1
1,726,70.0,30.1,1
1,716,70.0,30.1,1
1,706,70.0,30.1,1
1,696,69.0,30.2,1
1,690,69.0,30.2,1
1,688,69.0,30.2,1
1,693,69.0,30.2,1
1,693,69.0,30.2,1
1,696,69.0,30.2,1
1,702,69.0,30.2,1
1,717,69.0,30.2,1
1,717,69.0,30.8,1
1,708,69.0,30.8,1
1,702,69.0,30.8,1
1,700,69.0,30.8,1
0,707,69.0,30.8,1
1,703,69.0,30.8,1
1,702,69.0,30.8,1
1,695,69.0,30.8,1
1,708,69.0,30.8,1
1,720,69.0,30.8,1
1,721,69.0,30.8,1
1,729,69.0,30.8,1
1,739,69.0,30.8,1
1,741,69.0,30.8,1
1,739,69.0,30.8,1
1,743,69.0,30.8,1
1,734,69.0,30.8,1
1,736,69.0,30.8,1
1,751,69.0,30.8,1
1,756,69.0,30.8,1
1,758,69.0,30.8,1
1,760,69.0,30.8,1
1,757,69.0,30.8,1
1,749,69.0,30.8,1
1,747,69.0,31.3,1
1,745,69.0,31.3,1
1,739,69.0,31.3,1
1,744,69.0,31.3,1
1,750,69.0,31.3,1
1,756,69.0,31.3,1
1,762,69.0,31.3,1
1,763,69.0,31.3,1
1,756,69.0,31.3,1
1,753,69.0,31.3,1
1,755,69.0,31.3,1
1,753,69.0,31.3,1
1,744,68.0,31.3,1
1,732,68.0,31.3,1
1,722,68.0,31.3,1
1,719,68.0,31.3,1
1,724,68.0,31.3,1
1,729,68.0,31.3,1
1,734,68.0,31.3,1
1,739,68.0,31.3,1
1,741,68.0,31.3,1
1,742,68.0,31.3,1
1,748,68.0,31.3,1
1,765,68.0,31.3,1
1,775,68.0,31.3,1
1,775,68.0,31.3,1
1,770,68.0,31.3,1
1,765,68.0,31.3,1
1,762,67.0,31.3,1
1,757,67.0,31.3,1
1,750,67.0,31.3,1
1,747,67.0,31.3,1
1,751,67.0,31.3,1
1,765,67.0,31.3,1
1,787,67.0,31.3,1
1,794,67.0,31.3,1
1,797,67.0,31.3,1
1,794,67.0,31.3,1
1,790,67.0,31.3,1
1,787,67.0,31.3,1
1,779,67.0,31.3,1
1,779,67.0,31.3,1
1,779,67.0,31.3,1
1,777,67.0,31.3,1
1,776,67.0,31.3,1
1,775,67.0,31.3,1
1,776,67.0,31.3,1
1,775,67.0,31.3,1
1,770,66.0,31.3,1
1,767,66.0,31.3,1
1,766,66.0,31.3,1
1,763,66.0,31.3,1
1,760,66.0,31.3,1
1,748,66.0,31.3,1
1,736,66.0,31.3,1
1,725,66.0,31.3,1
1,716,65.0,31.3,1
1,707,65.0,31.3,1
1,699,65.0,31.3,1
1,692,65.0,31.3,1
1,685,65.0,31.3,1
1,678,65.0,31.3,1
1,672,65.0,31.3,1
1,667,65.0,31.3,1
1,661,64.0,31.3,1
1,655,64.0,31.3,1
1,650,64.0,31.3,1
1,645,64.0,31.3,1
1,641,64.0,31.3,1
1,637,64.0,31.3,1
1,632,64.0,31.3,1
1,628,64.0,31.3,1
1,625,64.0,31.3,1
1,621,64.0,31.3,1
1,617,64.0,31.3,1
1,613,64.0,31.3,1
1,610,63.0,31.3,1
1,606,63.0,31.3,1
1,603,63.0,31.3,1
1,599,63.0,31.3,1
1,597,63.0,30.8,1
1,594,63.0,30.8,1
1,591,63.0,30.8,1
1,588,63.0,30.8,1
1,586,63.0,30.8,1
1,583,63.0,30.8,1
1,580,63.0,30.8,1
1,577,63.0,30.8,1
1,575,62.0,30.8,1
1,572,62.0,30.8,1
1,570,62.0,30.8,1
1,568,62.0,30.8,1
1,566,62.0,30.8,1
1,563,62.0,30.8,1
1,563,62.0,30.8,1
1,562,62.0,30.8,1
1,560,62.0,30.8,1
1,558,62.0,30.8,1
1,559,62.0,30.8,1
1,563,62.0,30.8,1
1,561,62.0,31.3,1
1,557,62.0,31.3,1
1,554,62.0,31.3,1
1,552,62.0,31.3,1
1,549,62.0,31.3,1
1,547,62.0,31.3,1
1,559,62.0,31.3,1
1,586,62.0,31.3,1
1,610,62.0,31.3,1
1,647,62.0,31.3,1
1,674,62.0,31.3,1
1,730,62.0,31.3,1
1,793,62.0,31.8,1
1,849,62.0,31.8,1
1,856,62.0,31.8,1
1,847,62.0,31.8,1
1,837,62.0,31.8,1
1,841,62.0,31.8,1
1,860,62.0,31.8,1
1,865,62.0,31.8,1
1,864,62.0,32.0,1
1,878,62.0,32.0,1
1,891,62.0,32.0,1
1,897,62.0,32.0,1
1,905,61.0,32.3,1
1,910,61.0,32.3,1
1,917,61.0,32.3,1
1,918,61.0,32.3,1
1,917,61.0,32.3,1
1,913,61.0,32.3,1
1,905,61.0,32.3,1
1,897,61.0,32.3,1
1,892,61.0,32.8,1
1,886,61.0,32.8,1
1,879,61.0,32.8,1
1,873,61.0,32.8,1
1,864,61.0,32.8,1
1,857,61.0,32.8,1
1,850,61.0,32.8,1
1,846,61.0,32.8,1
1,845,61.0,32.8,1
1,844,61.0,32.8,1
1,846,61.0,32.8,1
1,848,61.0,32.8,1
1,844,61.0,32.8,1
1,857,61.0,32.8,1
1,864,61.0,32.8,1
1,865,61.0,32.8,1
1,864,60.0,33.3,1
1,863,60.0,33.3,1
1,860,60.0,33.3,1
1,858,60.0,33.3,1
1,861,59.0,33.3,1
1,868,59.0,33.3,1
1,872,59.0,33.3,1
1,886,59.0,33.3,1
1,891,59.0,33.3,1
1,894,59.0,33.3,1
1,895,59.0,33.3,1
1,892,59.0,33.3,1
1,889,59.0,33.3,1
1,888,59.0,33.3,1
1,897,59.0,33.3,1
1,902,59.0,33.3,1
1,905,59.0,33.3,1
1,907,59.0,33.3,1
1,905,59.0,33.3,1
1,901,59.0,33.3,1
1,901,58.0,33.3,1
1,898,58.0,33.3,1
1,895,58.0,33.3,1
1,892,58.0,33.3,1
1,890,58.0,33.3,1
1,892,58.0,33.3,1
1,894,58.0,33.3,1
1,896,58.0,33.3,1
1,895,58.0,33.3,1
1,892,58.0,33.3,1
1,890,58.0,33.3,1
1,889,58.0,33.3,1
1,892,58.0,33.3,1
1,888,58.0,33.3,1
1,885,58.0,33.3,1
1,884,58.0,33.3,1
1,885,58.0,33.8,1
1,887,58.0,33.8,1
1,887,58.0,33.8,1
1,885,58.0,33.8,1
1,887,57.0,33.8,1
1,891,57.0,33.8,1
1,895,57.0,33.8,1
1,894,57.0,33.8,1
1,893,57.0,33.8,1
1,891,57.0,33.8,1
1,893,57.0,33.8,1
1,895,57.0,33.8,1
1,890,57.0,33.8,1
1,886,57.0,33.8,1
1,883,57.0,33.8,1
1,884,57.0,33.8,1
1,885,57.0,33.8,1
1,884,57.0,33.8,1
1,884,57.0,33.8,1
1,882,57.0,33.8,1
1,884,56.0,33.8,1
1,882,56.0,33.8,1
1,881,56.0,33.8,1
1,881,56.0,33.8,1
1,880,56.0,33.8,1
1,883,56.0,33.8,1
1,887,56.0,33.8,1
1,891,56.0,33.8,1
1,893,56.0,33.8,1
1,892,56.0,33.8,1
1,891,56.0,33.8,1
1,892,56.0,33.8,1
1,890,56.0,33.8,1
1,887,56.0,33.8,1
1,885,56.0,33.8,1
1,885,56.0,33.8,1
1,887,56.0,33.8,1
1,888,56.0,33.8,1
1,891,56.0,33.8,1
1,895,56.0,33.8,1
1,896,56.0,33.8,1
1,894,56.0,33.8,1
1,891,56.0,33.8,1
1,890,56.0,33.8,1
1,889,56.0,34.2,1
1,889,56.0,34.2,1
1,890,56.0,34.2,1
1,890,56.0,34.2,1
1,886,56.0,34.2,1
1,877,56.0,34.2,1
1,870,56.0,34.2,1
1,864,56.0,34.2,1
1,859,55.0,34.2,1
1,855,55.0,34.2,1
1,852,55.0,34.2,1
1,849,55.0,34.2,1
1,845,55.0,34.2,1
1,842,55.0,34.2,1
1,838,55.0,34.2,1
1,837,55.0,34.2,1
1,842,55.0,34.2,1
1,852,55.0,34.2,1
1,855,55.0,34.2,1
1,857,55.0,34.2,1
1,862,55.0,34.2,1
1,870,55.0,34.2,1
1,883,55.0,34.2,1
1,890,55.0,34.2,1
1,890,55.0,34.2,1
1,892,55.0,34.2,1
1,896,55.0,34.2,1
1,903,55.0,34.2,1
1,906,55.0,34.7,1
1,907,55.0,34.7,1
1,911,55.0,34.7,1
1,918,55.0,34.7,1
1,918,55.0,34.7,1
1,923,55.0,34.7,1
1,924,55.0,34.7,1
1,924,55.0,34.7,1
1,931,55.0,34.7,1
1,932,55.0,34.7,1
1,929,55.0,34.7,1
1,924,55.0,34.7,1
1,921,54.0,35.2,1
1,921,54.0,35.2,1
1,918,54.0,35.2,1
1,912,54.0,35.2,1
1,907,54.0,35.2,1
1,902,54.0,35.2,1
1,897,54.0,35.2,1
1,891,54.0,35.2,1
1,886,53.0,35.2,1
1,882,53.0,35.2,1
1,879,53.0,35.2,1
1,875,53.0,35.2,1
1,872,53.0,35.6,1
1,874,53.0,35.6,1
1,877,53.0,35.6,1
1,878,53.0,35.6,1
1,879,53.0,35.6,1
1,883,53.0,35.6,1
1,884,53.0,35.6,1
1,885,53.0,35.6,1
1,886,53.0,35.6,1
1,885,53.0,35.6,1
1,884,53.0,35.6,1
1,882,53.0,35.6,1
1,883,53.0,36.3,1
1,883,53.0,36.3,1
1,883,53.0,36.3,1
1,888,53.0,36.3,1
1,887,53.0,36.3,1
1,886,53.0,36.3,1
1,883,53.0,36.3,1
1,881,53.0,36.3,1
1,877,52.0,36.3,1
1,876,52.0,36.3,1
0,875,52.0,36.3,1
0,863,52.0,36.3,1
0,834,-1.0,-1.0,1
0,845,-1.0,-1.0,1
0,843,-1.0,-1.0,1
0,833,-1.0,-1.0,1
0,835,-1.0,-1.0,1
1,826,-1.0,-1.0,1
1,839,-1.0,-1.0,1
1,836,-1.0,-1.0,1
1,833,52.0,36.9,1
1,832,52.0,36.9,1
1,830,52.0,36.9,1
1,829,52.0,36.9,1
1,828,51.0,36.9,1
1,828,51.0,36.9,1
1,828,51.0,36.9,1
1,827,51.0,36.9,1
1,826,50.0,36.9,1
1,822,50.0,36.9,1
1,819,50.0,36.9,1
1,817,50.0,36.9,1
1,815,50.0,37.4,1
1,813,50.0,37.4,1
1,813,50.0,37.4,1
1,814,50.0,37.4,1
1,813,50.0,37.4,1
1,811,50.0,37.4,1
1,813,50.0,37.4,1
1,814,50.0,37.4,1
1,815,50.0,37.4,1
1,813,50.0,37.4,1
1,813,50.0,37.4,1
1,818,50.0,37.4,1
1,821,50.0,37.4,1
1,818,50.0,37.4,1
1,816,50.0,37.4,1
1,819,50.0,37.4,1
1,824,49.0,38.0,1
1,817,49.0,38.0,1
1,815,49.0,38.0,1
1,801,49.0,38.0,1
1,805,-1.0,-1.0,1
1,805,-1.0,-1.0,1
1,805,-1.0,-1.0,1
1,802,-1.0,-1.0,1
1,799,49.0,38.0,1
1,786,49.0,38.0,1
1,788,49.0,38.0,1
1,759,49.0,38.0,1
1,787,-1.0,-1.0,1
1,786,-1.0,-1.0,1
1,784,-1.0,-1.0,1
1,783,-1.0,-1.0,1
1,782,49.0,38.0,1
1,774,49.0,38.0,1
1,768,49.0,38.0,1
1,771,49.0,38.0,1
1,768,49.0,38.0,1
1,759,-1.0,-1.0,1
1,771,-1.0,-1.0,1
1,770,-1.0,-1.0,1
1,769,-1.0,-1.0,1
1,768,48.0,38.0,1
1,755,48.0,38.0,1
1,747,48.0,38.0,1
1,748,48.0,38.0,1
1,763,-1.0,-1.0,1
1,762,-1.0,-1.0,1
1,762,-1.0,-1.0,1
1,765,-1.0,-1.0,1
1,762,48.0,38.0,1
1,742,48.0,38.0,2
1,730,48.0,38.0,2
1,744,48.0,38.0,2
1,749,48.0,38.0,2
1,740,-1.0,-1.0,2
1,758,-1.0,-1.0,2
1,753,-1.0,-1.0,2
1,754,-1.0,-1.0,2
1,752,48.0,38.0,2
1,737,48.0,38.0,2
1,734,48.0,38.0,2
1,747,-1.0,-1.0,2
1,747,-1.0,-1.0,2
1,754,-1.0,-1.0,2
1,729,-1.0,-1.0,2
1,733,48.0,38.0,2
1,733,48.0,38.0,2
1,711,48.0,38.0,2
1,725,48.0,38.0,2
1,704,48.0,38.0,2
1,726,48.0,38.0,2
1,722,-1.0,-1.0,2
1,733,-1.0,-1.0,2
1,742,-1.0,-1.0,2
1,752,-1.0,-1.0,2
1,748,48.0,37.5,2
1,734,48.0,37.5,2
1,730,48.0,37.5,2
1,737,48.0,37.5,2
1,737,48.0,37.5,2
1,739,48.0,37.5,2
1,718,48.0,37.5,2
0,740,48.0,37.5,2
1,746,-1.0,-1.0,2
0,744,-1.0,-1.0,2
0,735,-1.0,-1.0,2
0,744,-1.0,-1.0,2
0,736,-1.0,-1.0,2
0,734,-1.0,-1.0,2
0,740,-1.0,-1.0,2
0,741,-1.0,-1.0,2
0,740,-1.0,-1.0,2
0,752,-1.0,-1.0,2
0,746,-1.0,-1.0,2
0,736,-1.0,-1.0,2
0,737,-1.0,-1.0,2
0,747,-1.0,-1.0,2
0,739,-1.0,-1.0,2
0,755,-1.0,-1.0,2
0,752,-1.0,-1.0,2
1,760,-1.0,-1.0,2
1,767,-1.0,-1.0,2
1,764,-1.0,-1.0,2
0,767,-1.0,-1.0,2
0,759,-1.0,-1.0,2
0,755,-1.0,-1.0,2
0,762,-1.0,-1.0,2
0,753,-1.0,-1.0,2
0,767,-1.0,-1.0,2
0,750,-1.0,-1.0,2
0,752,-1.0,-1.0,2
0,762,-1.0,-1.0,2
0,761,-1.0,-1.0,2
0,771,-1.0,-1.0,2
0,764,-1.0,-1.0,2
0,758,-1.0,-1.0,2
0,766,-1.0,-1.0,2
0,753,-1.0,-1.0,2
0,772,-1.0,-1.0,2
0,771,-1.0,-1.0,2
0,765,-1.0,-1.0,2
0,775,-1.0,-1.0,2
0,784,-1.0,-1.0,2
0,783,-1.0,-1.0,2
0,783,-1.0,-1.0,2
0,780,-1.0,-1.0,2
0,772,-1.0,-1.0,2
0,768,-1.0,-1.0,2
0,775,-1.0,-1.0,2
0,775,-1.0,-1.0,2
0,781,-1.0,-1.0,2
0,773,-1.0,-1.0,2
0,777,-1.0,-1.0,2
0,754,-1.0,-1.0,2
0,765,-1.0,-1.0,2
0,764,-1.0,-1.0,2
0,772,-1.0,-1.0,2
0,768,-1.0,-1.0,2
0,746,-1.0,-1.0,2
0,778,-1.0,-1.0,2
0,767,-1.0,-1.0,2
0,771,-1.0,-1.0,2
0,763,-1.0,-1.0,2
0,776,-1.0,-1.0,2
0,770,-1.0,-1.0,2
0,773,-1.0,-1.0,2
0,775,-1.0,-1.0,2
0,774,-1.0,-1.0,2
0,756,-1.0,-1.0,2
0,753,-1.0,-1.0,2
0,765,-1.0,-1.0,2
0,776,-1.0,-1.0,2
0,776,-1.0,-1.0,2
0,763,-1.0,-1.0,2
0,764,-1.0,-1.0,2
0,774,-1.0,-1.0,2
0,769,-1.0,-1.0,2
0,773,-1.0,-1.0,2
0,775,-1.0,-1.0,2
0,759,-1.0,-1.0,2
0,773,-1.0,-1.0,2
0,757,-1.0,-1.0,2
0,762,-1.0,-1.0,2
0,767,-1.0,-1.0,2
0,775,-1.0,-1.0,2
0,774,-1.0,-1.0,2
0,770,-1.0,-1.0,2
0,768,-1.0,-1.0,2
0,760,-1.0,-1.0,2
0,761,-1.0,-1.0,2
0,760,-1.0,-1.0,2
0,765,-1.0,-1.0,2
0,744,-1.0,-1.0,2
0,754,-1.0,-1.0,2
0,749,-1.0,-1.0,2
0,755,-1.0,-1.0,2
0,743,-1.0,-1.0,2
0,745,-1.0,-1.0,2
0,744,-1.0,-1.0,2
0,737,-1.0,-1.0,2
0,744,-1.0,-1.0,2
1,739,-1.0,-1.0,2
1,745,-1.0,-1.0,2
0,744,-1.0,-1.0,2
0,733,-1.0,-1.0,2
0,731,-1.0,-1.0,2
0,726,-1.0,-1.0,2
0,733,-1.0,-1.0,2
0,734,-1.0,-1.0,2
0,734,-1.0,-1.0,2
0,724,-1.0,-1.0,2
0,727,-1.0,-1.0,2
0,710,-1.0,-1.0,2
0,710,-1.0,-1.0,2
0,715,-1.0,-1.0,2
0,722,-1.0,-1.0,2
0,719,-1.0,-1.0,2
0,714,-1.0,-1.0,2
0,714,-1.0,-1.0,2
0,720,-1.0,-1.0,2
0,719,-1.0,-1.0,2
0,714,-1.0,-1.0,2
0,710,-1.0,-1.0,2
0,717,-1.0,-1.0,2
0,712,-1.0,-1.0,2
0,712,-1.0,-1.0,2
0,695,-1.0,-1.0,2
0,709,-1.0,-1.0,2
0,708,-1.0,-1.0,2
0,709,-1.0,-1.0,2
0,694,-1.0,-1.0,2
0,693,-1.0,-1.0,2
0,674,-1.0,-1.0,2
0,671,-1.0,-1.0,2
0,684,-1.0,-1.0,2
0,698,-1.0,-1.0,2
1,513,56.0,31.3,0
1,535,56.0,31.3,0
1,554,56.0,31.3,0
1,573,56.0,31.3,0
1,590,56.0,31.3,0
1,607,56.0,31.3,0
1,621,56.0,31.3,0
1,632,56.0,31.3,0
1,642,56.0,31.3,0
1,652,56.0,31.3,0
1,661,56.0,31.3,0
1,667,56.0,31.3,0
1,673,56.0,31.3,0
1,678,56.0,31.3,0
1,682,56.0,31.3,0
1,685,56.0,31.3,0
1,687,56.0,31.3,0
1,690,56.0,31.3,0
1,691,56.0,31.3,0
1,693,56.0,31.3,0
1,694,57.0,31.3,0
1,694,57.0,31.3,0
1,694,57.0,31.3,0
1,694,57.0,31.3,0
1,693,57.0,31.3,0
1,693,57.0,31.3,0
1,692,57.0,31.3,0
1,691,57.0,31.3,0
1,691,57.0,31.3,0
1,689,57.0,31.3,0
1,688,57.0,31.3,0
1,687,57.0,31.3,0
1,687,57.0,31.3,0
1,685,57.0,31.3,0
1,683,57.0,31.3,0
1,683,57.0,31.3,0
1,682,57.0,31.3,0
1,681,57.0,31.3,0
1,680,57.0,31.3,0
1,682,57.0,31.3,0
1,680,57.0,31.3,0
1,682,57.0,31.3,0
1,676,57.0,31.3,0
1,674,57.0,31.3,0
1,674,57.0,31.3,0
1,672,57.0,31.3,0
1,671,57.0,31.3,0
1,670,57.0,31.3,0
1,669,57.0,31.2,0
1,668,57.0,31.2,0
1,667,57.0,31.2,0
1,666,57.0,31.2,0
1,666,57.0,30.8,0
1,665,57.0,30.8,0
1,664,57.0,30.8,0
1,664,57.0,30.8,0
1,663,57.0,30.8,0
1,662,57.0,30.8,0
1,662,57.0,30.8,0
1,661,57.0,30.8,0
1,661,57.0,30.8,0
1,660,57.0,30.8,0
1,658,57.0,30.8,0
1,660,57.0,30.8,0
1,652,57.0,30.8,0
1,657,57.0,30.8,0
1,660,57.0,30.8,0
1,648,57.0,30.8,0
1,650,57.0,30.8,0
1,659,57.0,30.8,0
1,649,57.0,30.8,0
1,649,57.0,30.8,0
1,646,57.0,30.8,0
1,646,57.0,30.8,0
1,630,57.0,30.8,0
1,633,57.0,30.8,0
1,642,57.0,30.8,0
1,635,57.0,30.8,0
1,636,57.0,30.8,0
1,636,57.0,30.8,0
1,643,57.0,30.8,0
1,647,57.0,30.8,0
1,635,57.0,30.8,0
1,636,57.0,30.8,0
1,639,57.0,30.8,0
1,638,57.0,30.8,0
1,642,57.0,30.8,0
1,641,57.0,30.8,0
1,640,57.0,30.8,0
1,632,57.0,30.8,0
1,639,57.0,30.8,0
1,638,57.0,30.8,0
1,637,57.0,30.8,0
1,636,57.0,30.8,0
1,635,57.0,30.8,0
1,632,57.0,30.8,0
1,632,57.0,30.8,0
1,632,57.0,30.8,0
1,632,57.0,30.8,0
1,630,57.0,30.8,0
1,628,57.0,30.8,0
1,628,57.0,30.8,0
1,627,57.0,30.8,0
1,627,57.0,30.8,0
1,626,58.0,30.8,0
1,625,58.0,30.8,0
1,624,58.0,30.8,0
1,623,58.0,30.8,0
1,622,58.0,30.8,0
1,622,58.0,30.8,0
1,621,58.0,30.8,0
1,620,58.0,30.8,0
1,619,58.0,30.8,0
1,619,58.0,30.8,0
1,618,58.0,30.8,0
1,618,58.0,30.8,0
1,617,58.0,30.8,0
1,611,58.0,30.8,0
1,616,58.0,30.8,0
1,616,58.0,30.8,0
1,615,58.0,30.8,0
1,614,58.0,30.8,0
1,614,58.0,30.8,0
1,613,58.0,30.8,0
1,613,58.0,30.8,0
1,613,58.0,30.8,0
1,613,58.0,30.8,0
1,614,58.0,30.8,0
1,614,58.0,30.8,0
1,615,58.0,30.8,0
1,617,58.0,30.8,0
1,618,58.0,30.8,0
1,618,58.0,30.8,0
1,617,58.0,30.8,0
1,617,58.0,30.8,0
1,617,58.0,30.8,0
1,616,59.0,30.8,0
1,615,59.0,30.8,0
1,607,59.0,30.8,0
1,613,59.0,30.8,0
1,611,59.0,30.8,0
1,609,59.0,30.8,0
1,610,59.0,30.8,0
1,609,59.0,30.8,0
1,609,59.0,30.8,0
1,609,59.0,30.8,0
1,609,59.0,30.8,0
1,608,59.0,30.8,0
1,608,59.0,30.8,0
1,608,59.0,30.8,0
1,607,59.0,30.8,0
1,606,59.0,30.8,0
1,606,59.0,30.8,0
1,606,59.0,30.8,0
1,605,59.0,30.8,0
1,605,59.0,30.8,0
1,603,59.0,30.6,0
1,604,59.0,30.6,0
1,600,59.0,30.6,0
1,603,59.0,30.6,0
1,602,59.0,30.2,0
1,602,59.0,30.2,0
1,601,59.0,30.2,0
1,601,59.0,30.2,0
1,601,59.0,30.2,0
1,597,59.0,30.2,0
1,598,59.0,30.2,0
1,598,59.0,30.2,0
1,598,59.0,30.2,0
1,594,59.0,30.2,0
1,595,59.0,30.2,0
1,596,59.0,30.2,0
1,596,59.0,30.2,0
1,595,59.0,30.2,0
1,593,59.0,30.2,0
1,595,59.0,30.2,0
1,593,59.0,30.2,0
1,590,59.0,30.2,0
1,593,59.0,30.2,0
1,593,59.0,30.2,0
1,592,59.0,30.2,0
1,591,59.0,30.2,0
1,592,59.0,30.2,0
1,591,59.0,30.2,0
1,591,59.0,30.2,0
1,588,59.0,30.2,0
1,588,59.0,30.2,0
1,584,59.0,30.2,0
1,589,59.0,30.2,0
1,589,59.0,30.2,0
1,589,59.0,30.2,0
1,588,59.0,30.2,0
1,586,60.0,30.2,0
1,587,60.0,30.2,0
1,585,60.0,30.2,0
1,587,60.0,30.2,0
1,586,60.0,30.2,0
1,586,60.0,30.2,0
1,585,60.0,30.2,0
1,584,60.0,30.2,0
1,583,60.0,30.2,0
1,583,60.0,30.2,0
1,582,60.0,30.2,0
1,581,60.0,30.2,0
1,581,60.0,30.2,0
1,581,60.0,30.2,0
1,577,60.0,30.2,0
1,577,60.0,30.2,0
1,576,60.0,30.2,0
1,573,60.0,30.2,0
1,573,60.0,30.2,0
1,573,60.0,30.2,0
1,573,60.0,30.2,0
1,575,60.0,30.2,0
1,580,60.0,30.2,0
1,579,60.0,30.2,0
1,578,60.0,30.2,0
1,571,60.0,30.2,0
1,577,60.0,30.2,0
1,577,60.0,30.2,0
1,576,60.0,30.2,0
1,575,60.0,30.2,0
1,575,60.0,30.2,0
1,575,60.0,30.2,0
1,574,60.0,30.2,0
1,566,60.0,30.2,0
1,574,60.0,30.2,0
1,573,60.0,30.2,0
1,573,60.0,30.2,0
1,572,60.0,30.2,0
1,572,60.0,30.2,0
1,573,60.0,30.2,0
1,572,60.0,30.2,0
1,571,60.0,30.2,0
1,570,60.0,30.2,0
1,571,60.0,30.2,0
1,571,60.0,30.2,0
1,567,60.0,30.2,0
1,563,60.0,30.2,0
1,571,60.0,30.2,0
1,570,60.0,30.2,0
1,571,60.0,30.2,0
1,570,60.0,30.2,0
1,570,60.0,30.2,0
1,561,60.0,30.2,0
1,569,60.0,30.2,0
1,567,60.0,30.2,0
1,566,60.0,30.2,0
1,557,60.0,30.2,0
1,565,60.0,30.2,0
1,564,60.0,30.2,0
1,564,60.0,30.2,0
1,556,60.0,30.2,0
1,560,60.0,30.2,0
1,560,60.0,30.2,0
1,561,60.0,30.2,0
1,560,61.0,29.8,0
